device_aid,rich_score,zenginlik_segmenti,kahve_persona,bar_persona,keşif_persona,hayvan_persona,yaşam_tarzı_persona,total_visits,unique_places,coffee_visit_count,bar_pub,vet_visit_count,wealth_score
f2d9fd41-65fc-6d79-13aa-d5ad859caa13,22.2,Alt Orta Segment,Kahve İçmez,Bar Gitmez,Rutin Sever,Pet Sahibi,Erken Kalkan Çalışkan,1,1,0.0,1,2.0,5.0
f2e1271b-b219-469a-96d1-af1c67a8115d,10.7,Ekonomik Segment,Kahve İçmez,Bar Gitmez,Rutin Sever,Hayvan Sahibi Değil,Erken Kalkan Çalışkan,1,1,0.0,0,0.0,17.0
f2e305c6-09c1-4165-a9f1-1ea67f6b5f51,100.0,Lüks Segment,Kahve İçmez,Bar Gitmez,Rutin Sever,Hayvan Sahibi Değil,Erken Kalkan Çalışkan,5,5,1.0,1,0.0,98.73
f2e98d51-9070-4cb5-be1a-74f65de27132,32.38,Alt Orta Segment,Kahve İçmez,Bar Gitmez,Rutin Sever,Pet Sahibi,Dengeli Yaşam,1,1,2.0,0,5.0,15.0
f2eb2fed-f61a-4833-a3cc-4e74eece25d1,72.35,Üst Orta Segment,Kahve İçmez,Bar Gitmez,Rutin Sever,Hayvan Tutkunu,Dengeli Yaşam,1,1,4.0,1,12.0,13.0
f2f2e6a1-930f-4b59-848e-078393d33b14,22.13,Alt Orta Segment,Kahve İçmez,Bar Gitmez,Rutin Sever,Hayvan Sahibi Değil,Dengeli Yaşam,3,3,0.0,1,0.0,47.93
f2f3e28d-b284-42f7-8a3e-fdac22f61c0f,9.8,Ekonomik Segment,Kahve İçmez,Bar Gitmez,Rutin Sever,Hayvan Tutkunu,Dengeli Yaşam,1,1,0.0,0,18.0,15.0
f2f47018-2c64-4f80-9a94-7c2147715f71,64.1,Üst Orta Segment,Kahve İçmez,Sosyal İçici,Rutin Sever,Hayvan Sahibi Değil,Dengeli Yaşam,3,1,0.0,3,0.0,39.5
f2f65106-66f6-4d9b-9162-2bed30c3af2d,100.0,Lüks Segment,Kahve İçmez,Sosyal İçici,Rutin Sever,Hayvan Sahibi Değil,Dengeli Yaşam,17,10,0.0,9,0.0,100.0
f2f6eb86-d831-4b76-b1f8-a8b6dfb7b7d4,62.24,Üst Orta Segment,Kahve İçmez,Bar Gitmez,Rutin Sever,Pet Sahibi,Dengeli Yaşam,2,2,3.0,0,3.0,42.89
f2f730a5-4cb3-4877-8e1c-e725c3fbb134,39.46,Alt Orta Segment,Kahve İçmez,Bar Gitmez,Rutin Sever,Hayvan Sahibi Değil,Dengeli Yaşam,2,2,0.0,1,0.0,34.17
f2fc6d06-aaed-45fa-854f-519f0a3d37ad,39.24,Alt Orta Segment,Kahve İçmez,Bar Gitmez,Rutin Sever,Pet Sahibi,Dengeli Yaşam,4,4,0.0,1,2.0,47.12
f2fcfbf8-75ce-451f-bb5b-17a9fd5966c7,38.61,Alt Orta Segment,Kahve İçmez,Bar Gitmez,Rutin Sever,Hayvan Sahibi Değil,Dengeli Yaşam,2,2,2.0,1,0.0,47.53
f300ba2a-d346-6aa1-ab94-6fce6c2b5606,94.85,Lüks Segment,Kahve İçmez,Sosyal İçici,Rutin Sever,Pet Sahibi,Dengeli Yaşam,6,5,0.0,4,2.0,100.0
f301c1ee-102f-4a19-8595-c6c42eb856da,71.65,Üst Orta Segment,Kahve İçmez,Bar Gitmez,Rutin Sever,Pet Sahibi,Dengeli Yaşam,1,1,1.0,1,2.0,23.0
f302310a-f441-492a-92b4-bd090cccda6d,33.32,Alt Orta Segment,Kahve İçmez,Bar Gitmez,Rutin Sever,Pet Sahibi,Dengeli Yaşam,1,1,2.0,1,4.0,13.0
f3032aa7-617b-4cc1-a5e7-121c6d8a6ba4,38.52,Alt Orta Segment,Kahve İçmez,Bar Gitmez,Rutin Sever,Hayvan Sever,Dengeli Yaşam,1,1,1.0,0,6.0,25.0
f30781c3-7d4e-4fe7-90d6-014a75cf595d,46.95,Orta Segment,Kahve İçmez,Bar Gitmez,Rutin Sever,Hayvan Sahibi Değil,Erken Kalkan Çalışkan,2,1,0.0,2,0.0,24.0
f30b3a89-850b-453e-8457-1b145974ef1f,39.83,Alt Orta Segment,Kahve İçmez,Bar Gitmez,Rutin Sever,Hayvan Sahibi Değil,Erken Kalkan Çalışkan,1,1,0.0,1,0.0,13.0
f30c2487-d92d-48d5-a53b-fed4ebc838a7,71.07,Üst Orta Segment,Kahve İçmez,Bar Gitmez,Rutin Sever,Hayvan Sahibi Değil,Erken Kalkan Çalışkan,3,3,0.0,2,1.0,61.92
f30fdd5a-5561-4134-9419-65f1f14a7155,86.78,Lüks Segment,Kahve İçmez,Bar Gitmez,Rutin Sever,Hayvan Sever,Dengeli Yaşam,2,2,1.0,0,8.0,49.87
f31336d0-ee84-421b-8617-1ef382f99a4e,29.72,Alt Orta Segment,Kahve İçmez,Bar Gitmez,Rutin Sever,Hayvan Sever,Erken Kalkan Çalışkan,1,1,0.0,0,10.0,14.0
f3136748-1261-46b9-a265-805e55bc4ab0,100.0,Lüks Segment,Kahve İçmez,Bar Düşkünü,Rutin Sever,Pet Sahibi,Gurme,44,7,0.0,15,2.0,100.0
f3143f18-06ae-414b-96b3-1c136af4c064,15.88,Ekonomik Segment,Kahve İçmez,Bar Gitmez,Rutin Sever,Hayvan Sahibi Değil,Dengeli Yaşam,1,1,0.0,0,1.0,18.5
f3151106-5a1d-4462-b044-c68f0c223d97,60.12,Üst Orta Segment,Kahve İçmez,Bar Gitmez,Rutin Sever,Pet Sahibi,Erken Kalkan Çalışkan,1,1,0.0,0,2.0,22.0
f31a93e9-2f67-4300-9dc2-8804a202cff8,26.65,Alt Orta Segment,Kahve İçmez,Bar Gitmez,Rutin Sever,Hayvan Sahibi Değil,Erken Kalkan Çalışkan,1,1,0.0,1,0.0,30.0
f31c96d4-dd4e-41fb-8db5-5972356c2c31,100.0,Lüks Segment,Kahve İçmez,Bar Gitmez,Rutin Sever,Hayvan Sahibi Değil,Dengeli Yaşam,5,5,0.0,2,0.0,92.16
f32b984e-820e-4abe-8bda-a030b31450a2,18.95,Ekonomik Segment,Kahve İçmez,Bar Gitmez,Rutin Sever,Pet Sahibi,Dengeli Yaşam,2,1,1.0,0,2.0,30.0
f32d883c-ad1b-608d-1e5c-68a5c223a16e,13.7,Ekonomik Segment,Kahve İçmez,Bar Gitmez,Rutin Sever,Hayvan Sahibi Değil,Erken Kalkan Çalışkan,1,1,0.0,1,0.0,15.0
f32fa509-d82d-4cee-9b62-1ab3dee35f48,51.32,Orta Segment,Kahve İçmez,Bar Gitmez,Rutin Sever,Hayvan Sahibi Değil,Dengeli Yaşam,2,2,0.0,1,0.0,52.57
f330edb6-9423-49b3-b297-d008d1d6c3f0,15.02,Ekonomik Segment,Kahve İçmez,Bar Gitmez,Rutin Sever,Hayvan Sahibi Değil,Erken Kalkan Çalışkan,1,1,1.0,1,1.0,5.0
f3323228-61c9-4e6c-993d-70953420bda0,23.92,Alt Orta Segment,Kahve İçmez,Bar Gitmez,Rutin Sever,Hayvan Sahibi Değil,Dengeli Yaşam,2,2,1.0,0,1.0,34.55
f334507a-3bae-4332-ba45-714e2d27edeb,48.72,Orta Segment,Kahve İçmez,Bar Gitmez,Rutin Sever,Pet Sahibi,Dengeli Yaşam,1,1,2.0,1,3.0,24.5
f334c452-8b87-4243-9b3c-36acf0358245,32.64,Alt Orta Segment,Kahve İçmez,Bar Gitmez,Rutin Sever,Pet Sahibi,Erken Kalkan Çalışkan,2,2,1.0,2,3.0,52.05
f334dae3-bb7c-404b-8cc5-fc368f08a624,16.3,Ekonomik Segment,Kahve İçmez,Bar Gitmez,Rutin Sever,Pet Sahibi,Dengeli Yaşam,1,1,1.0,1,2.0,23.0
f3350a7d-b621-45a9-8833-2ca7b20e26a6,100.0,Lüks Segment,Kahve İçmez,Sosyal İçici,Rutin Sever,Hayvan Sever,Dengeli Yaşam,10,8,0.0,8,9.0,100.0
f3356db0-cf74-4b6d-aa8c-f36a5e01bfd0,61.22,Üst Orta Segment,Kahve İçmez,Bar Gitmez,Rutin Sever,Pet Sahibi,Erken Kalkan Çalışkan,2,2,1.0,0,3.0,54.7
f3368810-cce4-44c4-8d13-c89261070211,8.72,Ekonomik Segment,Kahve İçmez,Bar Gitmez,Rutin Sever,Hayvan Sahibi Değil,Dengeli Yaşam,1,1,0.0,1,0.0,15.0
f33a2900-553f-473a-8850-febd64d5a4dc,100.0,Lüks Segment,Ara Sıra Kahve İçer,Sosyal İçici,Rutin Sever,Hayvan Tutkunu,Dengeli Yaşam,8,4,6.0,6,18.0,100.0
f33aeca5-3cd1-45d1-a1a9-d8eb0c2bff04,43.5,Orta Segment,Kahve İçmez,Bar Gitmez,Rutin Sever,Hayvan Sahibi Değil,Dengeli Yaşam,1,1,0.0,1,0.0,20.0
f33be5b0-d198-48ce-931d-ee27fb488f12,100.0,Lüks Segment,Kahve İçmez,Bar Gitmez,Rutin Sever,Hayvan Sahibi Değil,Dengeli Yaşam,8,6,0.0,1,0.0,100.0
f33d5a5c-aca1-69e3-b190-9020d54d046d,72.04,Üst Orta Segment,Kahve Sever,Bar Gitmez,Rutin Sever,Pet Sahibi,Dengeli Yaşam,2,2,18.0,1,5.0,29.53
f33ded98-3003-4d4b-9de1-600bd397d14f,100.0,Lüks Segment,Kahve İçmez,Bar Gitmez,Çeşitlilik Arayan,Hayvan Tutkunu,Erken Kalkan Çalışkan,10,10,0.0,2,30.0,100.0
f33eb2c9-34f3-6e28-2454-fbefd56693f1,14.88,Ekonomik Segment,Kahve İçmez,Bar Gitmez,Rutin Sever,Hayvan Sahibi Değil,Dengeli Yaşam,1,1,0.0,1,0.0,23.0
f3455547-0d8a-4aa7-9a62-de4b1a8db6c5,17.33,Ekonomik Segment,Kahve İçmez,Bar Gitmez,Rutin Sever,Hayvan Sever,Dengeli Yaşam,2,1,1.0,0,8.0,30.0
f34cb670-98a5-4f70-9e61-8f797dcb1b99,36.25,Alt Orta Segment,Kahve İçmez,Bar Gitmez,Rutin Sever,Hayvan Sahibi Değil,Erken Kalkan Çalışkan,1,1,0.0,0,0.0,15.0
f34e7c51-1228-4bde-9517-24737de99b5c,23.79,Alt Orta Segment,Kahve İçmez,Bar Gitmez,Rutin Sever,Pet Sahibi,Dengeli Yaşam,2,2,0.0,2,2.0,50.04
f353e316-b237-4a52-9e72-b908d38736f4,15.32,Ekonomik Segment,Kahve İçmez,Bar Gitmez,Rutin Sever,Hayvan Sahibi Değil,Dengeli Yaşam,1,1,1.0,1,0.0,13.0
f3571659-b5d9-4d09-9943-192243ed6bba,72.22,Üst Orta Segment,Kahve Sever,Bar Gitmez,Rutin Sever,Pet Sahibi,Dengeli Yaşam,1,1,16.0,1,4.0,13.0
f358c28b-1880-4bea-8f7c-7fda4cb8f329,8.3,Ekonomik Segment,Kahve İçmez,Bar Gitmez,Rutin Sever,Hayvan Sahibi Değil,Dengeli Yaşam,1,1,0.0,0,1.0,17.0
f358e472-f599-41da-811b-73f10bce9a0a,71.43,Üst Orta Segment,Kahve İçmez,Bar Gitmez,Rutin Sever,Hayvan Sahibi Değil,Dengeli Yaşam,2,2,1.0,2,0.0,40.08
f35a257e-5b39-65bd-a49e-d4720b1b271b,68.31,Üst Orta Segment,Kahve İçmez,Bar Gitmez,Rutin Sever,Pet Sahibi,Erken Kalkan Çalışkan,3,3,1.0,2,2.0,69.33
f35dd067-dd59-4018-95d5-020994ea4d56,27.6,Alt Orta Segment,Kahve İçmez,Bar Gitmez,Rutin Sever,Pet Sahibi,Erken Kalkan Çalışkan,1,1,0.0,1,4.0,30.0
f35e69d7-6a72-4b7c-be4f-5d98a66de860,100.0,Lüks Segment,Kahve İçmez,Bar Gitmez,Rutin Sever,Hayvan Sahibi Değil,Erken Kalkan Çalışkan,2,2,0.0,2,1.0,53.47
f35eaff1-ad19-4397-a1da-ab43e7c01bad,21.33,Alt Orta Segment,Kahve İçmez,Bar Gitmez,Rutin Sever,Hayvan Sahibi Değil,Dengeli Yaşam,1,1,0.0,0,0.0,17.0
f35efd2c-11cc-43c2-8a94-64982d36841f,100.0,Lüks Segment,Kahve İçmez,Sosyal İçici,Rutin Sever,Hayvan Sever,Erken Kalkan Çalışkan,6,4,3.0,3,8.0,88.95
f35fd6f1-516d-45a5-9cfd-4b687e7c8346,47.22,Orta Segment,Kahve İçmez,Bar Gitmez,Rutin Sever,Hayvan Sever,Erken Kalkan Çalışkan,5,5,0.0,1,6.0,88.17
f3634874-8032-69f1-bd7e-2199be9eb770,19.82,Ekonomik Segment,Kahve İçmez,Bar Gitmez,Rutin Sever,Hayvan Sahibi Değil,Dengeli Yaşam,2,2,0.0,1,0.0,21.49
f3651b1b-eed2-4491-9f66-d8fdda422e6c,15.78,Ekonomik Segment,Kahve İçmez,Bar Gitmez,Rutin Sever,Hayvan Sahibi Değil,Dengeli Yaşam,1,1,0.0,1,0.0,15.0
f36751ba-557e-4cb1-af72-6002717a08bc,100.0,Lüks Segment,Kahve İçmez,Bar Düşkünü,Rutin Sever,Hayvan Sahibi Değil,Sosyal Butterfly,64,12,0.0,48,0.0,100.0
f369f1e8-262b-4574-818c-4a34f507fe5f,41.77,Orta Segment,Kahve İçmez,Bar Gitmez,Rutin Sever,Hayvan Sahibi Değil,Erken Kalkan Çalışkan,2,2,1.0,2,1.0,47.93
f36a2e44-52a4-463a-b27b-ffed79ca408b,65.1,Üst Orta Segment,Kahve İçmez,Bar Gitmez,Rutin Sever,Hayvan Sahibi Değil,Dengeli Yaşam,3,3,0.0,2,0.0,59.94
f36af924-c2b7-4648-8a9c-dbdd04c8b5c2,76.09,Üst Orta Segment,Kahve İçmez,Bar Gitmez,Rutin Sever,Hayvan Sahibi Değil,Erken Kalkan Çalışkan,2,2,1.0,1,1.0,30.26
f3717295-5995-482e-ad4a-58157d2ab66c,100.0,Lüks Segment,Kahve Bağımlısı,Sosyal İçici,Rutin Sever,Hayvan Tutkunu,Dengeli Yaşam,10,8,27.0,6,16.0,100.0
f3729f50-c49e-44ca-9020-941d1da69c7c,100.0,Lüks Segment,Kahve İçmez,Bar Gitmez,Rutin Sever,Pet Sahibi,Dengeli Yaşam,4,2,0.0,0,4.0,63.06
f37301a2-b99f-44fa-97be-eaf826f1f58c,7.92,Ekonomik Segment,Kahve İçmez,Bar Gitmez,Rutin Sever,Pet Sahibi,Erken Kalkan Çalışkan,1,1,1.0,1,2.0,15.0
f378dbc2-6f05-4ffa-be97-924a7578328d,19.34,Ekonomik Segment,Kahve İçmez,Sosyal İçici,Rutin Sever,Hayvan Sahibi Değil,Erken Kalkan Çalışkan,3,2,0.0,3,0.0,51.04
f379b542-0918-41e2-8026-3d562397bbe3,100.0,Lüks Segment,Kahve İçmez,Sosyal İçici,Rutin Sever,Hayvan Sahibi Değil,Dengeli Yaşam,3,3,0.0,3,0.0,43.08
f37a61a8-615b-464a-96ab-2ae21fe0e548,33.78,Alt Orta Segment,Kahve İçmez,Bar Gitmez,Rutin Sever,Hayvan Sahibi Değil,Erken Kalkan Çalışkan,1,1,0.0,0,0.0,25.0
f37d035c-0504-4026-a408-23cc7dbaf51c,100.0,Lüks Segment,Kahve İçmez,Bar Gitmez,Rutin Sever,Hayvan Sever,Dengeli Yaşam,4,4,0.0,2,7.0,67.06
f37d2c24-70d5-427d-b2b3-28dbf3374ab1,14.35,Ekonomik Segment,Kahve İçmez,Bar Gitmez,Rutin Sever,Hayvan Sahibi Değil,Dengeli Yaşam,1,1,0.0,0,1.0,17.0
f37dfe66-29d0-4d23-8194-16aa8ffde400,100.0,Lüks Segment,Kahve İçmez,Sosyal İçici,Rutin Sever,Hayvan Sahibi Değil,Dengeli Yaşam,5,2,0.0,5,0.0,100.0
f382f79d-7d9e-4504-91c4-271233cf744d,10.68,Ekonomik Segment,Kahve İçmez,Bar Gitmez,Rutin Sever,Hayvan Sahibi Değil,Dengeli Yaşam,1,1,0.0,1,1.0,20.0
f3884170-4162-4ce2-8365-cf8530a85b1f,100.0,Lüks Segment,Kahve İçmez,Sosyal İçici,Rutin Sever,Pet Sahibi,Erken Kalkan Çalışkan,4,4,0.0,4,2.0,79.14
f389cb6f-a47b-4f60-8f1e-fb56c818cf14,100.0,Lüks Segment,Kahve İçmez,Sosyal İçici,Rutin Sever,Hayvan Sever,Dengeli Yaşam,8,7,1.0,5,10.0,100.0
f38bc742-293b-4ace-bf80-0c9966a67298,16.0,Ekonomik Segment,Kahve İçmez,Bar Gitmez,Rutin Sever,Pet Sahibi,Dengeli Yaşam,1,1,0.0,1,2.0,23.0
f38e95dd-ef4c-4b65-9d1b-eb76a7c48a75,41.11,Orta Segment,Kahve İçmez,Bar Gitmez,Rutin Sever,Hayvan Sahibi Değil,Dengeli Yaşam,2,2,0.0,1,1.0,23.04
f390708c-00d8-444e-bf37-4271467898b6,46.12,Orta Segment,Kahve İçmez,Bar Gitmez,Rutin Sever,Hayvan Sahibi Değil,Dengeli Yaşam,1,1,0.0,1,1.0,13.0
f39421cc-fa30-4e1b-b133-86a74ec78b2a,42.2,Orta Segment,Kahve İçmez,Bar Gitmez,Rutin Sever,Hayvan Sahibi Değil,Dengeli Yaşam,3,2,0.0,1,1.0,47.06
f395079e-20b1-4d6c-ae67-2fa85fbd5cbb,49.35,Orta Segment,Kahve İçmez,Bar Gitmez,Rutin Sever,Pet Sahibi,Dengeli Yaşam,2,1,0.0,0,3.0,42.0
f39704ae-ace4-4415-b948-84b80f8915d0,27.08,Alt Orta Segment,Kahve İçmez,Bar Gitmez,Rutin Sever,Hayvan Sahibi Değil,Dengeli Yaşam,2,2,0.0,0,0.0,47.0
f3977207-9d26-4120-a0f5-c8c7ddf449a8,55.59,Orta Segment,Kahve İçmez,Sosyal İçici,Rutin Sever,Pet Sahibi,Erken Kalkan Çalışkan,3,3,1.0,3,5.0,58.4
f39e1ad9-f4d7-4357-a869-3a7193051043,12.5,Ekonomik Segment,Kahve İçmez,Bar Gitmez,Rutin Sever,Hayvan Sahibi Değil,Dengeli Yaşam,1,1,1.0,0,1.0,15.0
f3a250cf-89ad-6b76-a10c-afb818f5085b,7.72,Ekonomik Segment,Kahve İçmez,Bar Gitmez,Rutin Sever,Hayvan Sahibi Değil,Dengeli Yaşam,1,1,0.0,0,0.0,16.5
f3a64cd5-2ed7-4fa5-8b0b-2b22d173791c,10.1,Ekonomik Segment,Kahve İçmez,Bar Gitmez,Rutin Sever,Hayvan Sahibi Değil,Dengeli Yaşam,1,1,0.0,1,1.0,13.0
f3abca15-cf08-42f9-ab03-ad647e6d178c,13.65,Ekonomik Segment,Kahve İçmez,Bar Gitmez,Rutin Sever,Hayvan Sahibi Değil,Erken Kalkan Çalışkan,1,1,0.0,0,0.0,17.0
f3ac2968-325f-4abd-af89-de20cb63c993,26.78,Alt Orta Segment,Kahve İçmez,Bar Gitmez,Rutin Sever,Pet Sahibi,Dengeli Yaşam,1,1,0.0,1,2.0,23.0
f3acc950-9d36-64a8-ab19-f2491ca34bfe,49.36,Orta Segment,Kahve İçmez,Bar Gitmez,Rutin Sever,Hayvan Sahibi Değil,Erken Kalkan Çalışkan,2,2,1.0,1,0.0,27.81
f3b36bcf-2e76-4539-9930-bb44d2931477,10.43,Ekonomik Segment,Kahve İçmez,Bar Gitmez,Rutin Sever,Hayvan Sahibi Değil,Erken Kalkan Çalışkan,1,1,1.0,1,0.0,20.0
f3b900b6-3d91-40ae-b05d-52d20a953d46,98.24,Lüks Segment,Kahve İçmez,Bar Gitmez,Rutin Sever,Hayvan Sever,Dengeli Yaşam,2,2,1.0,0,11.0,37.69
f3ba15b1-ebff-49ec-864d-6c3946f99918,20.55,Alt Orta Segment,Kahve İçmez,Bar Gitmez,Rutin Sever,Hayvan Sahibi Değil,Erken Kalkan Çalışkan,1,1,3.0,1,0.0,23.0
f3ba3d7c-8241-4b95-b6d3-6c60e64c4bc0,32.06,Alt Orta Segment,Kahve İçmez,Bar Gitmez,Rutin Sever,Hayvan Sahibi Değil,Erken Kalkan Çalışkan,2,2,1.0,1,1.0,35.1
f3c0bf73-7dbb-4918-ad91-b2429166f18a,100.0,Lüks Segment,Kahve İçmez,Bar Gitmez,Rutin Sever,Hayvan Sahibi Değil,Dengeli Yaşam,6,6,0.0,1,1.0,100.0
f3c32d6c-37df-4fdf-9ac2-fce1fd748927,7.75,Ekonomik Segment,Kahve İçmez,Bar Gitmez,Rutin Sever,Hayvan Sahibi Değil,Dengeli Yaşam,1,1,0.0,1,0.0,14.5
f3c62af2-c017-4705-ad2c-bc7cfa70a8a2,76.16,Üst Orta Segment,Ara Sıra Kahve İçer,Sosyal İçici,Rutin Sever,Pet Sahibi,Erken Kalkan Çalışkan,6,4,6.0,6,2.0,100.0
f3ce66ef-02f4-4a63-892c-acf594554421,9.7,Ekonomik Segment,Kahve İçmez,Bar Gitmez,Rutin Sever,Hayvan Sahibi Değil,Erken Kalkan Çalışkan,1,1,0.0,1,1.0,13.0
f3d11e26-740b-4e05-ba71-e05854680794,100.0,Lüks Segment,Kahve İçmez,Bar Gitmez,Rutin Sever,Hayvan Sahibi Değil,Dengeli Yaşam,3,3,0.0,1,1.0,67.85
f3d2a86e-fca5-49c8-b2ef-bcd9cd9dd7f5,10.45,Ekonomik Segment,Kahve İçmez,Bar Gitmez,Rutin Sever,Pet Sahibi,Erken Kalkan Çalışkan,1,1,0.0,1,2.0,15.0
f3db6566-690b-4226-ba6e-3c703f0bcfc1,8.3,Ekonomik Segment,Kahve İçmez,Bar Gitmez,Rutin Sever,Hayvan Sahibi Değil,Dengeli Yaşam,1,1,0.0,0,0.0,15.0
f3dded7f-c750-4cbe-b70f-d894a419438c,19.3,Ekonomik Segment,Kahve İçmez,Bar Gitmez,Rutin Sever,Hayvan Sahibi Değil,Dengeli Yaşam,2,1,0.0,0,0.0,32.0
f3dff30e-8e55-482d-bf9e-b29de0e0c6ca,8.35,Ekonomik Segment,Kahve İçmez,Bar Gitmez,Rutin Sever,Hayvan Sahibi Değil,Dengeli Yaşam,1,1,0.0,1,0.0,20.0
f3e77679-5ec3-40c3-8eab-195349d72626,12.75,Ekonomik Segment,Kahve İçmez,Bar Gitmez,Rutin Sever,Hayvan Sahibi Değil,Dengeli Yaşam,1,1,1.0,1,0.0,23.0
f3e86167-acaa-461f-ab21-3f9fa3a8c6c9,11.95,Ekonomik Segment,Kahve İçmez,Bar Gitmez,Rutin Sever,Pet Sahibi,Erken Kalkan Çalışkan,1,1,3.0,0,3.0,15.0
f3ec577f-b3ed-4458-bd32-4332fde8d1c5,5.05,Ekonomik Segment,Kahve İçmez,Bar Gitmez,Rutin Sever,Hayvan Sahibi Değil,Erken Kalkan Çalışkan,1,1,0.0,1,0.0,15.0
f3f170ed-2025-44bc-a529-4927829702bb,11.72,Ekonomik Segment,Kahve İçmez,Bar Gitmez,Rutin Sever,Hayvan Sahibi Değil,Erken Kalkan Çalışkan,2,2,0.0,1,0.0,32.48
f3f1926f-1a71-488e-b59b-c7b919318ddb,7.15,Ekonomik Segment,Kahve İçmez,Bar Gitmez,Rutin Sever,Hayvan Sahibi Değil,Dengeli Yaşam,1,1,0.0,1,0.0,15.0
f3f2bc55-aca6-495a-8cac-a89c3f47bcb0,38.72,Alt Orta Segment,Kahve İçmez,Bar Gitmez,Rutin Sever,Pet Sahibi,Dengeli Yaşam,1,1,0.0,0,2.0,22.0
f3f2c117-3b0b-47b7-81b2-d307fb3de11d,5.45,Ekonomik Segment,Kahve İçmez,Bar Gitmez,Rutin Sever,Hayvan Sahibi Değil,Erken Kalkan Çalışkan,1,1,0.0,1,1.0,15.0
f3f37cab-455e-48f1-bb56-9ee5d39fe606,8.05,Ekonomik Segment,Kahve İçmez,Bar Gitmez,Rutin Sever,Hayvan Sahibi Değil,Dengeli Yaşam,1,1,0.0,0,0.0,17.0
f3f72559-9f82-4534-9486-fdd0ce317561,98.8,Lüks Segment,Kahve İçmez,Bar Gitmez,Rutin Sever,Pet Sahibi,Dengeli Yaşam,3,2,1.0,2,2.0,70.07
f3f8e6d1-9070-4b7d-8528-6edfd3fa9a0d,28.18,Alt Orta Segment,Ara Sıra Kahve İçer,Bar Gitmez,Rutin Sever,Hayvan Sever,Erken Kalkan Çalışkan,1,1,8.0,0,8.0,7.0
f3fad305-f4b5-4a57-bbba-241cbb8f067c,38.61,Alt Orta Segment,Kahve İçmez,Bar Gitmez,Rutin Sever,Pet Sahibi,Erken Kalkan Çalışkan,2,2,0.0,2,2.0,43.6
f3fc726a-fec7-6e49-1a2d-4d67d1adb0fd,71.16,Üst Orta Segment,Kahve İçmez,Bar Gitmez,Rutin Sever,Hayvan Sahibi Değil,Dengeli Yaşam,3,3,0.0,1,1.0,55.89
f3fead62-c198-4a3f-adad-35139c64e6b5,67.01,Üst Orta Segment,Ara Sıra Kahve İçer,Bar Gitmez,Rutin Sever,Hayvan Tutkunu,Dengeli Yaşam,2,2,5.0,2,18.0,48.47
f4021ccc-42be-4dd7-bfc5-23a5401ee7c4,21.95,Alt Orta Segment,Kahve İçmez,Bar Gitmez,Rutin Sever,Pet Sahibi,Dengeli Yaşam,1,1,0.0,1,2.0,20.0
f402f940-9482-6d5c-bc10-c6b3722d6281,52.78,Orta Segment,Ara Sıra Kahve İçer,Sosyal İçici,Rutin Sever,Hayvan Sahibi Değil,Dengeli Yaşam,3,3,6.0,3,0.0,42.38
f403eb74-3c0a-6a79-277a-3555fbb5f329,5.45,Ekonomik Segment,Kahve İçmez,Bar Gitmez,Rutin Sever,Hayvan Sahibi Değil,Dengeli Yaşam,1,1,0.0,1,0.0,13.0
f4042389-539f-49dd-aa01-1e352706b1b3,73.53,Üst Orta Segment,Kahve İçmez,Bar Gitmez,Rutin Sever,Hayvan Sahibi Değil,Erken Kalkan Çalışkan,2,1,2.0,0,1.0,32.0
f4096383-f0af-445f-9264-66a808b0784c,100.0,Lüks Segment,Ara Sıra Kahve İçer,Bar Gitmez,Rutin Sever,Pet Sahibi,Dengeli Yaşam,2,2,5.0,1,2.0,44.19
f409bd86-069d-48e3-9fc5-e04c791b6933,33.22,Alt Orta Segment,Kahve İçmez,Bar Gitmez,Rutin Sever,Hayvan Sever,Dengeli Yaşam,1,1,0.0,1,11.0,30.0
f40d6f00-6441-6dd4-2d81-d5092cef6bf9,27.45,Alt Orta Segment,Kahve İçmez,Bar Gitmez,Rutin Sever,Hayvan Sahibi Değil,Erken Kalkan Çalışkan,2,2,0.0,1,1.0,30.21
f40d7b15-1660-4e72-8cc3-c51c3e99cf82,17.76,Ekonomik Segment,Kahve İçmez,Bar Gitmez,Rutin Sever,Pet Sahibi,Erken Kalkan Çalışkan,2,2,2.0,0,5.0,22.73
f40f3e81-bf9d-4aec-ab84-705844d6473d,10.88,Ekonomik Segment,Kahve İçmez,Bar Gitmez,Rutin Sever,Hayvan Sahibi Değil,Dengeli Yaşam,1,1,0.0,0,0.0,15.0
f410c3fa-c804-4be3-b5d4-68e132c64729,64.45,Üst Orta Segment,Kahve İçmez,Bar Gitmez,Rutin Sever,Hayvan Sahibi Değil,Dengeli Yaşam,2,1,0.0,2,0.0,59.5
f414d151-8027-4ce4-8c0c-4b8af9684d34,52.22,Orta Segment,Kahve Sever,Bar Gitmez,Rutin Sever,Hayvan Sahibi Değil,Dengeli Yaşam,1,1,11.0,1,0.0,13.0
f4188a0a-a9f2-4eba-9b7d-7e902ceedb5e,7.2,Ekonomik Segment,Kahve İçmez,Bar Gitmez,Rutin Sever,Hayvan Sahibi Değil,Erken Kalkan Çalışkan,1,1,0.0,0,0.0,17.0
f4189a67-7885-44fb-9ef4-4b12ef884d6e,28.9,Alt Orta Segment,Kahve İçmez,Bar Gitmez,Rutin Sever,Hayvan Sahibi Değil,Dengeli Yaşam,2,2,0.0,1,0.0,41.07
